lga_code,a_total,b_total,c_total,d_total,e_total,f_total,offence_total,lga_name,ref_period
22410,1549.9870834409714,4546.628778093515,485.662619478171,1017.8248514595713,971.325238956342,51.666236114699046,8623.09480754327,Glenelg (S),2014
24130,787.4368037224286,2798.532504138517,257.25918303431615,313.18509238960223,599.5257482886672,38.02961836159456,4793.968949935126,Macedon Ranges (S),2014
24210,491.2014179010001,2418.027598430181,222.8130143056083,124.91032620162889,254.04059585601553,1.6879773811030934,3512.6809300755367,Manningham (C),2014
24250,1107.460143604722,4064.7438237799684,352.92685895095536,803.2128514056224,474.6257758305951,377.2666423268833,7180.2360958987465,Mansfield (S),2014
24330,1203.700309173785,6932.580562378561,606.1272622844643,799.2081240605638,712.4439393383925,15.886400019552493,10269.946597255319,Maribyrnong (C),2014
24410,915.5911318972884,3862.9311507847283,290.5068129693754,452.3991545622161,1126.0511759679812,44.97009488690021,6692.44952106849,Maroondah (C),2014
24600,2971.342506568877,14246.891550091268,1723.051233148068,4130.41164962715,2810.9063822472517,130.14971309764505,26012.75303478026,Melbourne (C),2014
24650,1128.9741299612967,4953.853867970353,401.91792412917783,436.39041664708,720.7884799197731,6.267725912345853,7648.1925445400275,Melton (S),2014
24780,1659.8136481949525,5784.827794334,818.5899128597836,1401.4108416009656,1239.201780527368,24.51997434833453,10928.363951865404,Mildura (RC),2014
24850,1956.0857447972285,4060.6360534472433,362.0451644831089,755.3460266194359,1148.6468887557628,28.65105618211653,8311.410934284897,Mitchell (S),2014
24900,1078.9245446660884,2522.1162185602775,523.8508239375542,381.6131830008673,568.9505637467477,17.346053772766695,5092.8013876843015,Moira (S),2014
24970,662.2444952615731,3703.7037037037035,274.08812987560617,249.76078107007896,305.98398719840844,16.758840288252053,5212.539937397622,Monash (C),2014
25060,923.2972710299496,4915.726744929538,386.19913552776285,405.8074801572078,487.65100556706483,11.935514122270817,7130.617151333794,Moonee Valley (C),2014
25150,980.2335738086766,3869.172786386723,307.3339587848986,381.741127753874,459.3833910258484,45.29132024198505,6043.156158002005,Moorabool (S),2014
25250,942.2583587928806,5520.691111913844,295.10625661999256,369.8012012416504,536.334192529281,34.28620408862984,7698.477325186279,Moreland (C),2014
25340,969.1119942243527,3992.8714983512086,321.95331351748627,608.7844473785195,787.6473993326786,40.97587626586189,6721.3445290701075,Mornington Peninsula (S),2014
25430,1398.7947144357827,3134.8482335379,409.1336318903079,469.9507933875159,1089.1800740863603,16.58649859014762,6518.493945928015,Mount Alexander (S),2014
25490,2032.3212536728697,2907.6885406464253,1010.0391772771793,728.4524975514203,1585.4554358472085,48.97159647404506,8312.928501469149,Moyne (S),2014
25620,964.0150121421738,2273.8980057399367,463.61027301493857,684.3770696887188,470.96916623739787,132.46007800426815,4989.329604827434,Murrindindi (S),2014
25710,480.5167942210696,2378.7172429155594,120.92475616159366,138.4270235007717,249.80508838645005,14.320036913872933,3382.710942099317,Nillumbik (S),2014
25810,2116.9440887750748,2842.5096030729833,742.6376440460947,913.3589415279556,1109.6884336320957,93.89671361502347,7819.035424669228,Northern Grampians (S),2014
25900,1278.4673656893706,7130.794844151012,684.0754486561782,1264.1561638346388,935.9526012994571,28.622403709463523,11322.068827340121,Port Phillip (C),2014
25990,1413.635694301281,3887.498159328523,176.70446178766014,382.85966720659695,338.68355175968196,73.62685907819171,6273.008393461934,Pyrenees (S),2014
26080,65.94131223211342,1978.2393669634025,0.0,692.3837784371909,98.91196834817012,0.0,2835.476425980877,Queenscliffe (B),2014
26170,987.8583231553991,2424.74315683598,251.4548458941016,305.33802715712335,517.2785401250089,39.514332926215964,4526.187226093829,South Gippsland (S),2014
26260,1357.9781214635987,2822.8341506349807,540.6764742864328,880.1710046523324,886.4579403998492,81.73016471771659,6569.84785615491,Southern Grampians (S),2014
26350,755.1016555603798,6212.598871123025,440.79059143337173,833.4434523247692,433.2395748777679,58.520378305929434,8733.694523625243,Stonnington (C),2014
26430,1263.5011208477686,2527.002241695537,366.82290605257793,356.6333808844508,336.25433054819644,10.189525168127165,4860.403505196658,Strathbogie (S),2014
26490,562.1925509486999,2716.0927617709067,158.11665495432186,393.53478566408995,340.8292340126493,7.027406886858749,4177.793394237527,Surf Coast (S),2014
26610,2153.2030718382425,4077.962476912608,617.283950617284,1560.2216389617965,1856.7123554000195,14.581510644502773,10279.965004374453,Swan Hill (RC),2014
26670,1242.4503882657464,2191.5444348576357,86.28127696289906,379.6376186367558,276.10008628127696,34.51251078515962,4210.526315789473,Towong (S),2014
26700,1589.9365500959127,3644.6805371108157,833.7022281245389,1516.1575918548028,1375.9775711966947,29.511583296443856,8989.96606167921,Wangaratta (RC),2014
26730,1241.494568461263,3211.173451116151,316.34236600214876,495.40408260713855,835.6213441566193,11.937447773665989,6111.973260116986,Warrnambool (C),2014
26810,2190.923317683881,5422.772324180774,443.4011476264998,834.6374543557641,1254.3273106653387,28.453549580310142,10174.515104092568,Wellington (S),2014
26890,929.4147199196182,1532.2783220296408,276.312484300427,251.19316754584278,1004.7726701833711,0.0,3993.9713639788993,West Wimmera (S),2014
26980,597.0203976876917,3341.358786649231,190.0443640541168,206.54339244466712,402.0874326289674,18.943328892854087,4755.9977023575275,Whitehorse (C),2014
27070,1081.1215833614317,5225.77779205001,339.8575274428263,318.9843879620858,680.7854722949214,11.774591501956188,7658.3013546132315,Whittlesea (C),2014
27170,1770.5624294007932,4239.892820553235,436.0732392886227,667.2445950560854,1247.799931699372,26.26947224630257,8387.84248824441,Wodonga (RC),2014
27260,842.9963184652759,4473.440356633024,244.9347591975757,362.14280347617023,589.0455558616545,93.16536852913923,6605.725162162838,Wyndham (C),2014
27350,1273.487155145467,9732.915012098128,1272.3294395498801,1542.077173321602,860.1826875209837,122.71785313219955,14803.709320768261,Yarra (C),2014
27450,837.7989282572183,2989.282572182676,288.5974032898771,367.24519448665654,390.57292916366737,21.32821456183849,4894.825241941934,Yarra Ranges (S),2014
27630,1176.6414875072633,1350.9587449157466,406.74026728646135,958.744915746659,479.3724578733295,14.526438117373619,4386.984311446833,Yarriambiack (S),2014
20110,801.1469050430089,1846.8544442570417,387.92376454714116,851.7456569404623,362.62438859841455,67.46500252993759,4317.760161916006,Alpine (S),2015
20260,2928.908233587232,4425.099746100835,888.6470801595938,1441.784548422198,1532.4628219078709,72.54261878853826,11289.445048966269,Ararat (RC),2015
20570,1624.3674811474925,6816.436629978933,546.3781527496111,675.3430861013212,1452.0860816318493,48.23879186438008,11162.850223473588,Ballarat (C),2015
20660,967.2666201913937,4010.0766842005196,373.9146967488434,365.99277520755436,1554.2810064009127,17.42822739083592,7288.960010140059,Banyule (C),2015
20740,1866.8248368869604,3296.600380857241,655.5739393750196,674.3046233571629,1301.7825367589674,56.19205194643025,7851.278369181781,Bass Coast (S),2015
20830,1552.3821776233974,3336.335177323213,744.0284746344183,664.6940263304601,1140.700716154209,47.171834126677815,7485.312406192375,Baw Baw (S),2015
20910,561.5815082756783,2767.442089991216,300.03651760247135,313.85398880784834,322.7366488684478,8.88266006059948,4274.533413606261,Bayside (C),2015
21010,1933.9063426200357,3156.4908120924715,385.2993479549496,570.5394190871369,1600.4742145820983,44.457617071724954,7691.167753408417,Benalla (RC),2015
21110,387.3285770680886,2922.4141383512506,174.49810340585972,177.93085298105694,168.77685411386432,12.01462351319034,3842.9631494333103,Boroondara (C),2015
21180,1210.9390669501383,5654.558947410646,775.7029965100887,605.7202454972121,1062.0161257972643,13.037025151430061,9321.97440731678,Brimbank (C),2015
21270,890.4569892473119,2318.548387096774,67.20430107526882,386.4247311827957,100.80645161290322,50.40322580645161,3813.8440860215055,Buloke (S),2015
21370,1363.3766021716058,4582.687022069829,391.86872397746754,704.8194410428061,1091.24554385392,46.262279914006584,8180.259613029635,Campaspe (S),2015
21450,1213.634963249857,4020.5096606663437,479.73240614409576,545.7506271730998,1301.6592579551955,35.20971788213547,7596.4966330707275,Cardinia (S),2015
21610,1170.0449332845103,3988.556214516223,414.4265616284124,406.2133184582374,847.3329203897184,14.373175547806207,6840.947123824907,Casey (C),2015
21670,1860.834990059642,4087.4751491053676,508.94632206759445,1192.8429423459245,1789.2644135188866,15.904572564612327,9455.268389662027,Central Goldfields (S),2015
21750,1940.2616637867195,3426.3144902493214,315.97136509503827,765.2431498395458,977.5364107627747,29.622315477659836,7454.94939521106,Colac-Otway (S),2015
21830,1167.762108353009,2003.7011039499712,280.7734031012699,344.5855401697403,663.6462255120923,38.28728224108225,4498.755663327165,Corangamite (S),2015
21890,1082.972673829044,7213.6319351011725,485.8133230824292,492.441062824345,701.8776386688847,14.58102743221479,9991.31766093809,Darebin (C),2015
22110,1993.4083418570292,4123.195817706558,665.9847709967041,1125.1278554381179,1331.9695419934083,81.82748039549949,9321.513808387315,East Gippsland (S),2015
22170,1535.6215663634157,5625.464253406977,811.2023887446588,1070.8165711806193,1855.5427260224606,27.211684844562445,10925.859190562694,Frankston (C),2015
22250,1137.8381075955685,2185.8468909072762,429.18454935622316,718.6345942708853,928.236350933227,29.94310809462022,5429.683601157801,Gannawarra (S),2015
22490,384.44903647460234,1931.8564082848766,91.30664616271805,168.19645345763854,264.3087125762891,14.416838867797587,2854.534095823922,Golden Plains (S),2015
22620,1354.7036528122321,3742.2650940177246,473.0857548622703,761.7326189400297,1321.50465247102,22.1326668941413,7675.424439997418,Greater Bendigo (C),2015
22670,1797.183430558011,6543.842764454396,867.4929127465808,1038.3726487668505,2059.0680834626387,58.269335271279765,12364.229175259758,Greater Dandenong (C),2015
22750,1108.8832708569435,5825.124226309825,364.83305727486703,723.9996512945689,947.6070089791648,15.255862610060152,8985.70307732543,Greater Geelong (C),2015
22830,2001.0731307010067,6222.579932455891,735.4101568664584,961.0832307546634,2097.3392671148563,22.093867373670424,12039.579585266547,Greater Shepparton (C),2015
22910,831.4181424901988,3400.0270379883736,216.30390698932,216.30390698932,378.53183723130996,0.0,5042.584831688522,Hepburn (S),2015
22980,819.0753549326538,1510.7389879868947,400.4368401892974,382.23516563523845,473.2435384055333,0.0,3585.7298871496178,Hindmarsh (S),2015
23110,1023.0592598182426,4736.904518062548,299.69491488880027,481.8835501988982,696.4133633746941,32.34117786569787,7270.296784208881,Hobsons Bay (C),2015
23190,2740.972994841711,6463.032264589866,1163.1435217962983,1153.0292303024173,3292.201881258218,65.74289471022556,14878.122787498734,Horsham (RC),2015
23270,1512.8398090780697,5834.871086461244,599.4659958970341,641.7327299155696,1461.29501149449,21.133367009267754,10071.337999855674,Hume (C),2015
23350,680.4484479294927,1509.9475082625884,142.57015099475083,298.1012248072063,136.08968958589853,0.0,2767.1570215799366,Indigo (S),2015
23430,882.9793432031953,4218.1036659179035,491.33527968564897,449.2578183159953,759.9836868918998,29.130550178991047,6830.790344193634,Kingston (C),2015
23670,912.7639210950597,4046.0942568457294,461.8418432564025,386.6881636166263,715.5658044334248,10.27742627552495,6533.231415522768,Knox (C),2015
23810,3461.6848860608034,8331.97367705444,1195.1378691466798,1494.262250503073,3539.1852939576875,51.666938597922446,18073.91091532061,Latrobe (C),2015
22310,462.7382897138131,2735.4189592831317,268.6206024483435,225.55928449860906,254.95034278176115,7.518642816620302,3954.8061215422786,Glen Eira (C),2015
22410,1670.3204927445454,4196.68023802067,767.3034763545255,949.9947802484601,1357.1354003549432,52.19751539826704,8993.631903121412,Glenelg (S),2015
23940,1235.7544967733077,2581.353837704243,329.53453247288206,494.3017987093231,302.0733214334752,68.6530275985171,5011.671014691748,Loddon (S),2015
24130,798.9758982961066,2533.7688708395867,492.18681027633085,335.4815926547188,653.3062593802418,24.278273152644125,4837.997704599629,Macedon Ranges (S),2015
24210,509.8708996835284,2432.142797340969,173.30587230622393,140.65404129200783,303.0759699268264,6.697811490095611,3565.747392039651,Manningham (C),2015
24250,879.5180722891565,3084.33734939759,240.96385542168676,722.8915662650603,469.8795180722892,120.48192771084338,5518.0722891566265,Mansfield (S),2015
24330,1040.5316410225707,6778.423037777645,700.4729689277375,699.2755792372627,542.4175297850686,43.10602885709154,9804.226785607376,Maribyrnong (C),2015
24410,961.6240762176119,3892.7967233549994,387.32080847653816,487.0447867509572,1210.043629240495,15.136675273795744,6953.966699314397,Maroondah (C),2015
24600,2861.683982012715,15120.948984338658,1642.1150565979221,3527.6787098775008,2856.256783997519,117.84772832997363,26126.53124515429,Melbourne (C),2015
24650,1143.4855972038085,5145.685187417139,447.4508858623599,472.30926841026877,858.7441243823068,9.792696155236833,8077.46775943112,Melton (S),2015
24780,1754.2205036310477,5756.861265679525,743.1858907856267,1301.518438177874,1674.9976421767424,49.04272375742715,11279.826464208243,Mildura (RC),2015
24850,2133.203893416447,4583.194951843241,490.5091587256981,804.7415885343485,2212.400684669034,43.43049842883785,10267.480775617607,Mitchell (S),2015
24900,1134.6287300485774,2328.2442748091603,537.8209576682858,589.8681471200555,638.445523941707,20.81887578070784,5249.826509368494,Moira (S),2015
24970,679.175165255278,3643.0913148873915,285.659365889602,272.8447401300685,431.9596766442767,5.87337013978621,5318.603632946403,Monash (C),2015
25060,944.114129934857,5244.892668690366,658.9565406454095,408.08476121187795,653.1028657919604,46.82939882759255,7955.980365102062,Moonee Valley (C),2015
25150,1019.1770383540768,3863.982727965456,307.97561595123193,406.40081280162553,736.6014732029464,38.1000762001524,6372.237744475489,Moorabool (S),2015
25250,1066.7386220543262,5680.877855729448,318.40259039395573,345.38586076632487,715.9561072135276,13.191821070936019,8140.552857228518,Moreland (C),2015
25340,1001.8385317549914,3784.1499209753897,432.21623713834146,709.6087475405606,997.3228397251879,23.868657871818854,6949.004935006289,Mornington Peninsula (S),2015
25430,1505.7915057915059,2266.9608383894097,474.3519029233315,529.5091009376723,1070.0496414782128,82.7357970215113,5929.398786541644,Mount Alexander (S),2015
25490,1657.5266498243886,1916.3226323248507,542.2392014295397,499.1065376794627,1374.0834308953108,30.809045535769304,6020.087497689321,Moyne (S),2015
25620,861.7541809683779,2607.171547506025,94.93901993719419,394.3620828160374,343.24107208062514,146.06003067260644,4447.527933980866,Murrindindi (S),2015
25710,547.9058177055047,3464.7455352864126,150.1549471262899,158.1419123989649,420.11437334270477,6.389572218139995,4747.4521580780165,Nillumbik (S),2015
25810,2389.4343557216093,4153.271352854288,825.4409592492832,1172.9950473542444,834.1298114519071,86.88852202624034,9462.160048657572,Northern Grampians (S),2015
25900,1531.8267103531323,7306.281329636787,809.3197793273405,1085.6273395129147,864.3945970670326,44.806631381444454,11642.25638727865,Port Phillip (C),2015
25990,1421.870419231897,3327.469950161243,381.11990618586924,498.3875696276752,469.0706537672237,131.92612137203164,6229.84462034594,Pyrenees (S),2015
26080,265.1640702684786,2552.2041763341067,33.145508783559826,364.6005966191581,198.87305270135897,99.43652635067949,3513.423931057342,Queenscliffe (B),2015
26170,1191.077744892803,2443.514040280084,252.65285497726126,335.66736446978996,1097.2352559012488,14.437305998700642,5334.584566519887,South Gippsland (S),2015
26260,1396.7367151291983,3320.424100057139,311.091359278776,749.1587835692972,844.3908323281062,57.13922925528538,6678.941019617802,Southern Grampians (S),2015
26350,877.3311346013099,6466.495585551365,525.2869623220092,737.4398977219037,612.3715733595204,18.528640646278987,9237.453794202389,Stonnington (C),2015
26430,1017.7081213108081,2269.489110523102,193.36454304905354,254.42703032770203,1190.7185019336455,20.35416242621616,4946.061469570527,Strathbogie (S),2015
26490,563.2148163505062,4032.341660619882,210.77364292871704,283.33506098614424,342.0752565564424,27.64244497425797,5459.382882415949,Surf Coast (S),2015
26610,2185.310402273507,4135.430447351659,965.2604243226028,1651.2322994757214,2131.4126120829046,58.797589298838744,11127.443774805233,Swan Hill (RC),2015
26670,607.4279763970843,1666.0881638320027,69.42034015966678,416.5220409580007,86.77542519958348,17.355085039916695,2863.589031586255,Towong (S),2015
26700,1463.144282283392,3532.237206724552,1004.9879918714206,1688.5276186957326,1514.8716053944208,66.50655828560872,9270.275263255126,Wangaratta (RC),2015
26730,1334.5618832481275,3403.2814171917726,805.4928070384021,573.6535489240281,1486.1490904767566,17.83378908572108,7620.972535964808,Warrnambool (C),2015
26810,2494.936256404146,4539.497200047659,567.1392827356129,1041.3439771237936,1720.4813535088765,59.573454068866916,10422.971523888955,Wellington (S),2015
26890,1649.9097705594227,1082.753286929621,283.57824181490076,464.0371229698376,489.81696313482854,0.0,3970.0953854086106,West Wimmera (S),2015
26980,676.5041647287642,3552.2508864016622,228.3201555959579,188.45473160301285,408.31858513986117,7.85228048345887,5061.700803952717,Whitehorse (C),2015
27070,1098.2768415072903,4448.891231697518,426.3115605664365,311.67315772504185,728.2609251933244,15.865136107514445,7029.278852797126,Whittlesea (C),2015
27170,1963.2251873751911,4408.828029772556,350.1128141289971,674.2913457299203,1703.8823620944527,28.527710780881247,9128.867449881998,Wodonga (RC),2015
27260,871.5873946256081,4399.395750237078,261.61917968805847,380.27705900012865,646.1850776994668,24.779958731837958,6583.844419982178,Wyndham (C),2015
27350,1381.9250485131968,9405.390853720093,1077.9464055366739,1263.0256531054054,1002.7930140996737,34.77246469473141,14165.853439669774,Yarra (C),2015
27450,814.4111614817372,2802.317786288422,329.87966361566697,369.0404285116918,596.0401165530562,25.2221875601516,4936.911344010727,Yarra Ranges (S),2015
27630,1301.967746708093,2973.8126941855307,281.10667258470187,1139.2217783695812,621.3936972924988,295.90176061547567,6613.404349755881,Yarriambiack (S),2015
20110,876.0951188986232,1568.627450980392,308.7192323738006,634.1259908218607,392.156862745098,25.031289111389235,3804.755944931164,Alpine (S),2016
20260,3212.673687936986,4097.707761748828,1256.7483848128154,1354.102132932118,2478.095406673157,35.401362952473676,12434.728737056375,Ararat (RC),2016
20570,1747.1057272099977,7206.930920800429,485.89281606992256,647.85708809323,1587.0581921337116,30.667791152342254,11705.512535459633,Ballarat (C),2016
20660,964.451071176332,4773.60119281174,361.76724476183,326.4537393078553,1149.6507886682884,10.201679353370478,7586.125716079416,Banyule (C),2016
20740,1807.569756707662,3999.285310145618,369.25642476400344,631.3093713707156,1652.7202882582412,29.778743932580923,8489.919895178822,Bass Coast (S),2016
20830,1628.8395551697054,3946.008516267725,884.6996568688247,587.0436975484724,1269.171937657613,80.61515564926206,8396.378519161603,Baw Baw (S),2016
20910,601.8536700310254,3626.83108824569,215.0178690649177,288.65412559399914,441.81753917448845,13.745434552095197,5187.919726662216,Bayside (C),2016
21010,2442.5811155668976,5585.125774699234,503.09879693765953,517.6813707619395,2340.5030987969376,94.7867298578199,11483.776886620488,Benalla (RC),2016
21110,454.1494533906641,3625.8887671078883,196.16108816007645,180.9853019700419,412.55655790686563,6.182727707051121,4875.923896242588,Boroondara (C),2016
21180,1276.5808617795187,5784.335278599408,763.9499560316572,610.060756255496,1291.0704292909106,12.990646734351268,9738.987928691342,Brimbank (C),2016
21270,955.4140127388534,2044.9212202480724,318.47133757961785,150.85484411666107,217.9014415018438,50.28494803888702,3737.847804223936,Buloke (S),2016
21370,2070.0852388039507,4735.489108375051,441.0769855229333,860.5060208361521,1875.25368691652,51.41388174807197,10033.824922202679,Campaspe (S),2016
21450,1208.1084473452995,4269.695828626417,391.19702104514454,404.7947784611522,1593.0295803522868,20.919626793857997,7887.745282624158,Cardinia (S),2016
21610,1329.9174798197016,4693.689221738421,371.1242666631131,314.4895042459414,1070.730155345822,10.660661160879371,7790.611288973878,Casey (C),2016
21670,2183.9893157357214,5059.313378898578,463.5085238431927,1068.4264278419357,3244.559666902349,15.7121533506167,12035.509466572394,Central Goldfields (S),2016
21750,1571.87076804024,4473.786032114529,681.950087057458,735.1518668988199,1213.9678854710776,96.73050880247631,8773.4571483846,Colac-Otway (S),2016
21830,1008.7087275233381,3145.166342960967,250.61086398095355,382.1815675709542,632.7924315519077,12.53054319904768,5431.9904767871685,Corangamite (S),2016
21890,1035.5511006391648,7642.640492586469,592.3013837722439,488.81136177247816,842.2395501113007,20.177299886746766,10621.721188768404,Darebin (C),2016
22110,1938.9836587388759,4386.810427921365,611.9566922956221,867.4990473201676,1710.3404989800724,40.34879289861245,9555.939118154714,East Gippsland (S),2016
22170,1633.540282361836,6252.817075475812,841.1242130363348,945.8103726536488,2137.3424255201594,20.355642147811043,11830.990011195603,Frankston (C),2016
22250,1187.1865725104901,2333.4356770033774,491.24961621123737,624.2963872684475,1248.592774536895,30.703101013202335,5915.464128543649,Gannawarra (S),2016
22490,483.5589941972921,2344.1097909183013,119.73841761075805,105.92244634797827,285.53007276411535,50.658561296859176,3389.5182831353045,Golden Plains (S),2016
22620,1410.8980334307719,4658.950016742536,442.5459514737957,701.3765079594921,2010.0093215200413,16.2900350235753,9240.069866150212,Greater Bendigo (C),2016
22670,2083.2130739579125,7132.824074964885,862.0192030170672,987.7303367903895,1977.3848235875134,35.9174667923778,13079.088979110145,Greater Dandenong (C),2016
22750,1191.8595860674682,6924.794912889276,399.15848406173995,597.4417569885134,1115.8293986271367,19.871526262813894,10248.955664896948,Greater Geelong (C),2016
22830,2217.489931021712,6411.740197213092,711.3868185114886,958.2889681033286,2319.337067728346,24.69021495918399,12642.933197537152,Greater Shepparton (C),2016
22910,883.0313014827018,3690.2800658978585,105.43657331136737,144.97528830313013,593.0807248764415,19.769357495881383,5436.5733113673805,Hepburn (S),2016
22980,1800.9823540112789,2746.9528833909408,291.06785519374205,272.87611424413313,1237.0383845734036,0.0,6348.9175914134985,Hindmarsh (S),2016
23110,974.5440526039604,4569.647771935273,275.2283752958437,440.1512149672831,985.2533279073004,40.695246152692846,7285.519988862353,Hobsons Bay (C),2016
23190,2629.9909484059135,6240.571256160113,794.5288142411747,1081.1626269737505,3675.9529317107513,40.22930705018606,14462.435884541888,Horsham (RC),2016
23270,1579.158719004116,7008.3324967372755,650.0351370344342,599.8393735568718,1761.8712980624434,82.82300973797811,11682.06003413312,Hume (C),2016
23350,501.6399768473857,1279.825069136279,167.2133256157952,302.27024245932216,392.3081870216734,12.862563508907327,2656.1193645893627,Indigo (S),2016
23430,889.7721080803872,4468.732972210648,454.5017468508606,451.2965159139716,1007.0835603705248,29.488124619378826,7300.875028045771,Kingston (C),2016
23670,1033.43311162723,4384.338393970269,519.5643506711303,408.8167728788675,848.6428675395684,20.883828955112424,7215.679325642178,Knox (C),2016
22310,614.6572104018912,3076.663289429247,330.9692671394799,313.40763255656873,582.9111786558594,14.859844647078688,4933.468422830125,Glen Eira (C),2016
22410,1524.6590260851526,4449.515116942384,456.3605248146035,653.4252968936369,1275.7351034590054,20.743660218845616,8380.43872841363,Glenelg (S),2016
23810,3832.0501197515664,8775.015899219246,799.6968999905282,1510.087547190236,4223.103256971976,31.121875972558623,19171.07559909611,Latrobe (C),2016
23940,1702.9328287606436,3270.712258413299,662.2516556291391,364.91417759156644,1000.1351533991079,13.515339910798756,7014.461413704555,Loddon (S),2016
24130,933.6099585062241,2491.7876901798063,436.5491009681881,458.16044260027667,1270.746887966805,43.222683264177036,5634.076763485477,Macedon Ranges (S),2016
24210,613.9424346448376,2761.090573012939,160.91233166094534,136.1565883284922,276.43913387905997,6.601531555320834,3955.1425930815944,Manningham (C),2016
24250,1155.862726406101,4122.974261201144,548.141086749285,1060.5338417540515,750.7149666348903,262.1544327931363,7900.381315538609,Mansfield (S),2016
24330,1090.0468478423518,7430.044775947605,681.4231614811746,691.7826352199086,615.8131611358588,43.740000230210526,10552.850581857108,Maribyrnong (C),2016
24410,1037.4343858158288,4025.8119340361686,553.2393269069054,570.9429853679263,1411.8667622664223,25.670304768480406,7624.965699161731,Maroondah (C),2016
24600,3246.6870540265036,15640.017474879862,1411.0965487112276,2966.360856269113,2902.2862967817096,109.217999126256,26275.66622979467,Melbourne (C),2016
24650,1343.9383619332207,5540.5415302587535,467.26576289558295,585.1807908363179,1160.8404924600297,17.577395469426317,9115.34433385333,Melton (S),2016
24780,2229.590031106227,6135.56354424721,718.9822489615735,1147.3913610371226,1896.1759830126473,20.489131447091474,12148.192299811872,Mildura (RC),2016
24850,2327.4084258077187,5106.550132573898,613.7680447805166,778.257880781695,1971.4229598350191,61.37680447805165,10858.7842482569,Mitchell (S),2016
24900,1251.9293431658377,2733.66489452924,600.2400960384153,600.2400960384153,685.9886811867605,13.719773623735207,5885.782884582404,Moira (S),2016
24970,738.231626117652,4845.801010378575,260.52125388403897,239.91206747130565,521.0425077680779,10.040372867741867,6615.548838487391,Monash (C),2016
25060,1014.153663640408,5405.249542765814,456.4103409072186,425.1042164406584,787.5961839481965,14.829216852581107,8103.343164554877,Moonee Valley (C),2016
25150,1310.919185687847,4380.012338062924,363.97285626156696,391.73349784083894,1178.285009253547,30.845157310302284,7655.7680444170255,Moorabool (S),2016
25250,1059.4788985650318,6158.845444181974,416.03497514367314,354.92249291917875,880.8424120626638,28.205761026689704,8898.329983899212,Moreland (C),2016
25340,1095.1472554773206,4079.5502798075886,443.63604099197016,758.6176300962691,1193.3809502683998,13.309081229759105,7583.6412378713085,Mornington Peninsula (S),2016
25430,1846.4052287581699,3741.830065359477,392.156862745098,669.9346405228757,1530.5010893246188,32.6797385620915,8213.507625272332,Mount Alexander (S),2016
25490,1763.315760770769,2163.2430467187783,515.0578682663759,605.9504332545598,1381.5669878203964,6.059504332545598,6435.193601163424,Moyne (S),2016
25620,1268.8689564646684,2741.9237220156056,211.4781594107781,568.8033253117479,357.32516590096986,58.33880259607672,5206.738131699847,Murrindindi (S),2016
25710,622.9196386115074,3105.0879695672847,153.74861309240768,142.65335235378032,565.8582976699952,34.870819464257416,4625.138690759232,Nillumbik (S),2016
25810,2238.9980269366047,4100.540447799605,977.9531611907008,1372.5658402676504,2299.0477824483146,60.0497555117097,11049.155014154585,Northern Grampians (S),2016
25900,1415.0987052170774,8224.046497422465,745.0323464354136,874.6031892937464,888.4857795999964,49.97732510249979,12197.243843071199,Port Phillip (C),2016
25990,1608.2294986960303,3824.978267168937,318.7481889307447,449.145175311504,1434.3668501883512,28.977108084613157,7664.44508838018,Pyrenees (S),2016
26080,197.69357495881385,3261.9439868204286,32.948929159802304,131.79571663920922,98.84678747940693,32.948929159802304,3756.177924217463,Queenscliffe (B),2016
26170,1209.4479225953328,2436.681844052362,277.46158224245875,302.3619806488332,1102.7319294251565,21.34319863403529,5350.028457598179,South Gippsland (S),2016
26260,1758.1448106370913,3251.622660533115,749.8897220996913,844.4136366500725,1669.9224903900686,37.8095658201525,8311.802886130192,Southern Grampians (S),2016
26350,980.208528438534,7356.4694654786435,643.9586510760888,660.9049313675648,585.9845342894603,13.378642335375805,10240.904752985667,Stonnington (C),2016
26430,1227.6111893741195,3300.4628697927146,311.9339907426041,231.43489635741597,764.7413966592876,140.8734151740793,5977.057758100222,Strathbogie (S),2016
26490,685.1416300235197,3415.482155639636,122.71193373555577,214.74588403722262,395.40511981456865,3.4086648259876604,4836.89538807649,Surf Coast (S),2016
26610,2147.1057594661247,4149.136805454809,667.343681996228,1262.1500072537358,2132.598288118381,82.20900430388316,10440.543546593162,Swan Hill (RC),2016
26670,1167.247386759582,2055.7491289198606,261.3240418118467,783.9721254355401,487.8048780487805,87.10801393728222,4843.205574912892,Towong (S),2016
26700,1754.8340021889821,3867.2017511856984,685.8810653046334,1408.245165997811,1528.6391827800073,204.30499817584823,9449.10616563298,Wangaratta (RC),2016
26730,1290.131676283474,3843.763870395029,298.8607782216304,736.7953839325344,1266.459535434236,20.713123243083295,7456.724367509987,Warrnambool (C),2016
26810,2722.113641180211,4770.763180822756,664.0450231944805,913.6505992888596,2100.4544705300586,30.612004615348386,11201.638919631714,Wellington (S),2016
26890,1322.1459445715739,1627.256547165014,406.8141367912535,406.8141367912535,483.0917874396135,0.0,4246.1225527587085,West Wimmera (S),2016
26980,661.7381576688823,3054.768006913329,155.0763839975377,185.8549029588811,506.66177367134463,9.470313526567189,4573.569538736541,Whitehorse (C),2016
